film_oscar_award_id,year,film_id,oscar_award_type_id,oscar_award_category_id
2606,1960,1088,2,7
2607,1960,1088,2,10
2608,1960,1088,2,12
2609,1960,1088,2,13
2610,1960,1088,1,15
2611,1960,1089,2,17
2612,1960,1090,2,1
2613,1960,1090,2,2
2614,1960,1090,2,3
2615,1960,1090,1,5
2616,1960,1090,1,6
2617,1960,1090,2,7
2618,1960,1090,1,9
2619,1960,1090,1,10
2620,1960,1090,2,15
2621,1960,1090,1,17
2622,1960,1091,2,4
2623,1960,1092,2,1
2624,1960,1093,2,5
2625,1960,1093,2,7
2626,1960,1093,1,8
2627,1960,1093,2,13
2628,1960,1093,2,17
2629,1960,1094,2,12
2630,1960,1095,2,8
2631,1960,1096,2,3
2632,1960,1096,2,4
2633,1960,1096,2,6
2634,1960,1096,2,9
2635,1960,1096,2,17
2636,1960,1097,2,8
2637,1960,1098,2,17
2638,1960,1099,2,5
2639,1961,1100,2,7
2640,1961,1101,2,8
2641,1961,1101,2,12
2642,1961,1102,2,13
2643,1961,1103,2,8
2644,1961,1104,2,17
2645,1961,1105,2,3
2646,1961,1105,2,5
2647,1961,1105,1,12
2648,1961,1105,1,13
2649,1961,1105,2,17
2650,1961,1106,2,8
2651,1961,1107,2,5
2652,1961,1107,2,12
2653,1961,1107,2,13
2654,1961,1108,2,1
2655,1961,1108,2,6
2656,1961,1108,2,7
2657,1961,1108,2,10
2658,1961,1108,2,12
2659,1961,1109,2,5
2660,1961,1109,2,7
2661,1961,1109,2,8
2662,1961,1109,2,12
2663,1961,1109,2,15
2664,1961,1110,2,17
2665,1961,1111,1,1
2666,1961,1111,2,2
2667,1961,1111,2,4
2668,1961,1111,2,5
2669,1961,1111,2,6
2670,1961,1111,2,7
2671,1961,1111,2,8
2672,1961,1111,2,9
2673,1961,1111,2,10
2674,1961,1111,1,17
2675,1961,1112,2,12
2676,1961,1113,2,5
2677,1961,1113,1,8
2678,1961,1113,2,9
2679,1961,1113,2,17
2680,1961,1114,2,17
2681,1961,1115,2,7
2682,1961,1116,2,7
2683,1961,1117,2,12
2684,1961,1118,2,2
2685,1961,1118,2,8
2686,1961,1118,2,13
2687,1961,1119,2,3
2688,1961,1119,1,17
2689,1961,1120,2,3
2690,1961,1120,2,4
2691,1961,1120,2,5
2692,1961,1120,2,12
2693,1961,1121,2,5
2694,1961,1121,2,7
2695,1961,1122,2,4
2696,1961,1122,2,5
2697,1961,1122,2,7
2698,1961,1122,2,8
2699,1961,1122,2,15
2700,1961,1123,2,6
2701,1961,1123,2,9
2702,1961,1123,2,10
2703,1961,1123,2,12
2704,1961,1123,2,15
2705,1961,1123,2,17
2706,1961,1124,2,1
2707,1961,1124,2,2
2708,1961,1124,2,3
2709,1961,1124,1,5
2710,1961,1124,2,6
2711,1961,1124,1,7
2712,1961,1124,2,9
2713,1961,1124,2,17
2714,1961,1125,2,1
2715,1961,1126,2,10
2716,1961,1126,2,15
2717,1961,1127,2,4
2718,1961,1128,2,13
2719,1961,1129,1,3
2720,1961,1130,1,2
2721,1961,1130,1,4
2722,1961,1130,1,5
2723,1961,1130,1,6
2724,1961,1130,1,7
2725,1961,1130,1,8
2726,1961,1130,1,9
2727,1961,1130,1,10
2728,1961,1130,1,12
2729,1961,1130,1,15
2730,1961,1130,2,17
2731,1961,1131,2,8
2732,1962,1132,2,2
2733,1962,1133,2,12
2734,1962,1134,2,1
2735,1962,1134,2,2
2736,1962,1134,2,4
2737,1962,1134,2,7
2738,1962,1135,2,8
2739,1962,1135,2,15
2740,1962,1136,2,9
2741,1962,1136,2,17
2742,1962,1137,2,1
2743,1962,1137,2,3
2744,1962,1137,2,5
2745,1962,1137,2,8
2746,1962,1137,1,13
2747,1962,1138,2,1
2748,1962,1138,2,9
2749,1962,1138,1,17
2750,1962,1139,2,12
2751,1962,1139,2,17
2752,1962,1140,2,12
2753,1962,1141,2,7
2754,1962,1141,2,8
2755,1962,1141,2,12
2756,1962,1142,2,7
2757,1962,1143,2,17
2758,1962,1144,2,1
2759,1962,1144,2,2
2760,1962,1144,1,5
2761,1962,1144,1,6
2762,1962,1144,1,7
2763,1962,1144,1,9
2764,1962,1144,1,10
2765,1962,1144,1,12
2766,1962,1144,1,15
2767,1962,1144,2,17
2768,1962,1145,2,17
2769,1962,1146,2,3
2770,1962,1147,2,5
2771,1962,1147,2,6
2772,1962,1147,2,8
2773,1962,1147,2,10
2774,1962,1147,1,12
2775,1962,1147,2,15
2776,1962,1148,2,5
2777,1962,1148,2,6
2778,1962,1148,2,7
2779,1962,1148,2,10
2780,1962,1148,2,12
2781,1962,1148,2,13
2782,1962,1149,2,8
2783,1962,1150,2,5
2784,1962,1151,2,8
2785,1962,1152,1,2
2786,1962,1152,2,3
2787,1962,1152,2,4
2788,1962,1153,2,12
2789,1962,1154,2,13
2790,1962,1155,2,5
2791,1962,1155,2,15
2792,1962,1155,2,17
2793,1962,1156,2,5
2794,1962,1156,2,6
2795,1962,1156,1,7
2796,1962,1156,2,10
2797,1962,1157,2,8
2798,1962,1158,2,4
2799,1962,1158,2,10
2800,1962,1159,1,3
2801,1962,1159,1,4
2802,1962,1159,2,8
2803,1962,1159,2,9
2804,1962,1159,2,17
2805,1962,1160,2,5
2806,1962,1161,2,5
2807,1962,1161,2,7
2808,1962,1161,1,8
2809,1962,1161,2,12
2810,1962,1162,2,17
2811,1962,1163,1,1
2812,1962,1163,2,4
2813,1962,1163,1,5
2814,1962,1163,2,6
2815,1962,1163,2,7
2816,1962,1163,2,9
2817,1962,1163,2,12
2818,1962,1163,1,17
2819,1962,1164,2,7
2820,1962,1164,2,13
2821,1962,1165,2,13
2822,1962,1166,2,2
2823,1962,1166,2,3
2824,1962,1166,2,7
2825,1962,1166,1,8
2826,1962,1166,2,15
2827,1963,1167,2,12
2828,1963,1167,2,13
2829,1963,1168,2,14
2830,1963,1169,2,8
2831,1963,1169,2,12
2832,1963,1170,1,5
2833,1963,1170,2,6
2834,1963,1170,2,9
2835,1963,1170,2,17
2836,1963,1171,2,12
2837,1963,1171,2,15
2838,1963,1172,2,2
2839,1963,1172,2,15
2840,1963,1172,2,17
2841,1963,1173,2,13
2842,1963,1174,2,1
2843,1963,1174,1,5
2844,1963,1174,2,6
2845,1963,1174,1,7
2846,1963,1174,1,8
2847,1963,1174,2,10
2848,1963,1174,2,12
2849,1963,1174,2,15
2850,1963,1174,1,16
2851,1963,1175,2,5
2852,1963,1176,2,5
2853,1963,1176,1,8
2854,1963,1176,2,9
2855,1963,1176,2,17
2856,1963,1177,2,5
2857,1963,1177,2,6
2858,1963,1177,2,7
2859,1963,1177,2,8
2860,1963,1177,1,10
2861,1963,1177,2,12
2862,1963,1177,1,15
2863,1963,1177,1,17
2864,1963,1178,2,1
2865,1963,1178,1,2
2866,1963,1178,1,3
2867,1963,1178,2,5
2868,1963,1178,1,7
2869,1963,1178,2,9
2870,1963,1178,2,17
2871,1963,1179,2,3
2872,1963,1179,2,7
2873,1963,1179,1,12
2874,1963,1180,2,7
2875,1963,1180,2,10
2876,1963,1180,2,12
2877,1963,1180,2,13
2878,1963,1180,1,14
2879,1963,1180,2,15
2880,1963,1181,1,1
2881,1963,1181,2,4
2882,1963,1181,2,6
2883,1963,1181,2,7
2884,1963,1181,2,17
2885,1963,1182,2,3
2886,1963,1182,2,5
2887,1963,1182,2,7
2888,1963,1182,2,8
2889,1963,1182,2,17
2890,1963,1183,2,13
2891,1963,1184,1,13
2892,1963,1185,2,12
2893,1963,1185,2,17
2894,1963,1186,2,7
2895,1963,1187,2,16
2896,1963,1188,2,2
2897,1963,1188,2,5
2898,1963,1188,2,7
2899,1963,1188,2,8
2900,1963,1188,2,9
2901,1963,1188,2,10
2902,1963,1189,2,7
2903,1963,1190,2,17
2904,1963,1191,2,10
2905,1963,1192,2,3
2906,1963,1193,2,8
2907,1963,1194,2,8
2908,1963,1195,2,12
2909,1963,1196,1,4
2910,1963,1197,2,1
2911,1963,1197,2,3
2912,1963,1198,2,1
2913,1963,1198,2,2
2914,1963,1198,2,4
2915,1963,1198,2,5
2916,1963,1198,1,6
2917,1963,1198,1,9
2918,1963,1198,1,12
2919,1963,1198,1,17
2920,1963,1199,2,8
2921,1963,1200,2,2
2922,1963,1200,2,5
2923,1963,1201,2,8
2924,1964,1202,2,16
2925,1964,1203,2,12
2926,1964,1203,2,17
2927,1964,1204,2,8
2928,1964,1205,2,1
2929,1964,1205,2,2
2930,1964,1205,2,5
2931,1964,1205,2,6
2932,1964,1205,2,7
2933,1964,1205,2,8
2934,1964,1205,2,9
2935,1964,1205,2,10
2936,1964,1205,2,12
2937,1964,1205,2,15
2938,1964,1205,1,17
2939,1964,1206,2,7
2940,1964,1207,2,13
2941,1964,1208,2,1
2942,1964,1208,2,6
2943,1964,1208,2,9
2944,1964,1208,2,17
2945,1964,1209,2,7
2946,1964,1210,2,10
2947,1964,1210,2,15
2948,1964,1210,1,17
2949,1964,1211,1,14
2950,1964,1212,2,4
2951,1964,1212,2,5
2952,1964,1212,2,7
2953,1964,1212,2,8
2954,1964,1212,2,10
2955,1964,1212,2,12
2956,1964,1212,2,13
2957,1964,1213,2,8
2958,1964,1214,2,3
2959,1964,1215,1,3
2960,1964,1215,2,5
2961,1964,1215,2,6
2962,1964,1215,2,7
2963,1964,1215,2,8
2964,1964,1215,2,9
2965,1964,1215,1,10
2966,1964,1215,1,12
2967,1964,1215,1,13
2968,1964,1215,2,15
2969,1964,1215,1,16
2970,1964,1215,2,17
2971,1964,1216,1,1
2972,1964,1216,2,2
2973,1964,1216,2,4
2974,1964,1216,1,5
2975,1964,1216,1,6
2976,1964,1216,1,7
2977,1964,1216,1,8
2978,1964,1216,1,9
2979,1964,1216,2,10
2980,1964,1216,1,12
2981,1964,1216,1,15
2982,1964,1216,2,17
2983,1964,1217,2,17
2984,1964,1218,2,12
2985,1964,1218,2,13
2986,1964,1219,2,3
2987,1964,1220,2,2
2988,1964,1220,2,5
2989,1964,1221,2,17
2990,1964,1222,2,5
2991,1964,1222,2,7
2992,1964,1223,2,2
2993,1964,1224,2,4
2994,1964,1225,2,12
2995,1964,1226,2,14
2996,1964,1227,2,4
2997,1964,1227,2,5
2998,1964,1227,2,7
2999,1964,1227,1,8
3000,1964,1228,2,17
3001,1964,1229,2,12
3002,1964,1230,2,3
3003,1964,1231,2,3
3004,1964,1231,2,5
3005,1964,1231,2,7
3006,1964,1231,2,8
3007,1964,1231,2,12
3008,1964,1231,2,15
3009,1964,1232,2,8
3010,1964,1233,1,2
3011,1964,1234,2,5
3012,1964,1234,2,8
3013,1964,1235,2,13
3014,1964,1236,2,1
3015,1964,1236,1,4
3016,1964,1236,1,5
3017,1964,1236,2,6
3018,1964,1236,1,7
3019,1964,1236,2,9
3020,1964,1236,2,17
3021,1965,1237,2,3
3022,1965,1237,1,4
3023,1965,1237,2,5
3024,1965,1237,2,7
3025,1965,1237,2,12
3026,1965,1238,2,8
3027,1965,1239,1,2
3028,1965,1239,2,6
3029,1965,1239,2,12
3030,1965,1239,2,17
3031,1965,1240,2,17
3032,1965,1241,1,1
3033,1965,1241,2,10
3034,1965,1241,2,12
3035,1965,1241,2,13
3036,1965,1241,2,17
3037,1965,1242,1,3
3038,1965,1242,2,6
3039,1965,1242,1,8
3040,1965,1242,2,9
3041,1965,1242,1,17
3042,1965,1243,2,2
3043,1965,1243,1,5
3044,1965,1243,2,6
3045,1965,1243,1,7
3046,1965,1243,1,8
3047,1965,1243,2,9
3048,1965,1243,2,10
3049,1965,1243,1,12
3050,1965,1243,2,15
3051,1965,1243,1,17
3052,1965,1244,2,7
3053,1965,1245,2,4
3054,1965,1245,2,5
3055,1965,1245,2,8
3056,1965,1246,2,5
3057,1965,1246,2,7
3058,1965,1247,2,7
3059,1965,1247,2,8
3060,1965,1248,2,1
3061,1965,1248,2,2
3062,1965,1248,2,4
3063,1965,1249,2,15
3064,1965,1250,2,1
3065,1965,1250,2,2
3066,1965,1250,2,3
3067,1965,1250,1,5
3068,1965,1250,2,6
3069,1965,1250,1,7
3070,1965,1250,2,8
3071,1965,1250,2,17
3072,1965,1251,2,5
3073,1965,1251,2,7
3074,1965,1251,2,8
3075,1965,1251,2,12
3076,1965,1251,2,15
3077,1965,1252,2,3
3078,1965,1252,2,9
3079,1965,1252,2,17
3080,1965,1253,2,2
3081,1965,1253,2,10
3082,1965,1254,2,7
3083,1965,1254,2,10
3084,1965,1254,2,13
3085,1965,1254,1,14
3086,1965,1254,2,15
3087,1965,1255,2,5
3088,1965,1255,2,7
3089,1965,1255,2,8
3090,1965,1255,2,12
3091,1965,1255,2,16
3092,1965,1256,2,1
3093,1965,1257,2,12
3094,1965,1258,1,13
3095,1965,1259,2,5
3096,1965,1259,2,8
3097,1965,1260,2,3
3098,1965,1260,2,4
3099,1965,1260,2,5
3100,1965,1260,1,6
3101,1965,1260,2,7
3102,1965,1260,2,8
3103,1965,1260,1,9
3104,1965,1260,1,10
3105,1965,1260,1,12
3106,1965,1260,1,15
3107,1965,1261,2,1
3108,1965,1261,2,5
3109,1965,1262,2,17
3110,1965,1263,2,12
3111,1965,1263,2,13
3112,1965,1263,2,17
3113,1965,1264,2,17
3114,1965,1265,1,16
3115,1965,1266,2,14
3116,1965,1267,2,13
3117,1965,1268,2,9
3118,1966,1269,1,12
3119,1966,1270,2,3
3120,1966,1270,2,9
3121,1966,1270,1,17
3122,1966,1271,1,1
3123,1966,1271,2,2
3124,1966,1271,2,4
3125,1966,1271,1,6
3126,1966,1271,1,7
3127,1966,1271,1,8
3128,1966,1271,1,9
3129,1966,1271,1,17
3130,1966,1272,2,1
3131,1966,1272,2,4
3132,1966,1272,2,6
3133,1966,1272,2,13
3134,1966,1272,2,17
3135,1966,1273,2,13
3136,1966,1274,2,9
3137,1966,1274,2,17
3138,1966,1275,1,12
3139,1966,1275,1,13
3140,1966,1276,1,5
3141,1966,1276,2,7
3142,1966,1276,2,10
3143,1966,1276,2,14
3144,1966,1276,1,16
3145,1966,1277,2,5
3146,1966,1277,2,8
3147,1966,1277,2,15
3148,1966,1278,2,2
3149,1966,1278,2,3
3150,1966,1278,2,7
3151,1966,1278,2,13
3152,1966,1279,1,10
3153,1966,1279,1,14
3154,1966,1279,1,15
3155,1966,1280,2,4
3156,1966,1280,2,7
3157,1966,1280,2,8
3158,1966,1280,2,12
3159,1966,1280,2,13
3160,1966,1280,2,15
3161,1966,1280,2,16
3162,1966,1281,2,5
3163,1966,1281,2,7
3164,1966,1282,2,5
3165,1966,1282,2,8
3166,1966,1283,2,17
3167,1966,1284,2,8
3168,1966,1285,2,5
3169,1966,1285,2,8
3170,1966,1286,2,3
3171,1966,1286,2,8
3172,1966,1287,2,12
3173,1966,1288,2,7
3174,1966,1289,2,12
3175,1966,1290,2,12
3176,1966,1291,1,2
3177,1966,1291,2,5
3178,1966,1291,2,7
3179,1966,1291,2,17
3180,1966,1292,2,5
3181,1966,1292,2,8
3182,1966,1292,2,12
3183,1966,1293,2,17
3184,1966,1294,2,5
3185,1966,1294,2,8
3186,1966,1295,2,7
3187,1966,1295,2,9
3188,1966,1295,2,17
3189,1966,1296,2,1
3190,1966,1296,2,6
3191,1966,1296,2,10
3192,1966,1296,2,17
3193,1966,1297,2,1
3194,1966,1297,2,2
3195,1966,1297,2,5
3196,1966,1297,2,6
3197,1966,1297,2,7
3198,1966,1297,2,10
3199,1966,1297,2,12
3200,1966,1297,2,15
3201,1966,1298,2,3
3202,1966,1299,2,12
3203,1966,1300,2,1
3204,1966,1300,2,2
3205,1966,1300,1,3
3206,1966,1300,1,4
3207,1966,1300,1,5
3208,1966,1300,2,6
3209,1966,1300,1,7
3210,1966,1300,1,8
3211,1966,1300,2,9
3212,1966,1300,2,10
3213,1966,1300,2,12
3214,1966,1300,2,15
3215,1966,1300,2,17
3216,1966,1301,2,4
3217,1967,1302,2,13
3218,1967,1303,2,4
3219,1967,1304,2,10
3220,1967,1305,2,1
3221,1967,1305,2,2
3222,1967,1305,2,3
3223,1967,1305,1,4
3224,1967,1305,2,6
3225,1967,1305,1,7
3226,1967,1305,2,8
3227,1967,1305,2,9
3228,1967,1305,2,17
3229,1967,1306,1,5
3230,1967,1306,2,7
3231,1967,1306,1,8
3232,1967,1306,1,12
3233,1967,1306,2,15
3234,1967,1307,2,13
3235,1967,1308,2,1
3236,1967,1308,1,2
3237,1967,1308,2,12
3238,1967,1308,2,17
3239,1967,1309,2,17
3240,1967,1310,2,5
3241,1967,1310,2,6
3242,1967,1310,2,7
3243,1967,1310,2,10
3244,1967,1310,2,12
3245,1967,1310,1,13
3246,1967,1310,2,15
3247,1967,1310,1,16
3248,1967,1311,2,12
3249,1967,1312,2,1
3250,1967,1312,2,2
3251,1967,1312,1,3
3252,1967,1312,2,4
3253,1967,1312,2,5
3254,1967,1312,2,6
3255,1967,1312,2,9
3256,1967,1312,2,10
3257,1967,1312,2,12
3258,1967,1312,1,17
3259,1967,1313,2,7
3260,1967,1313,2,9
3261,1967,1313,2,12
3262,1967,1313,2,17
3263,1967,1314,1,1
3264,1967,1314,1,6
3265,1967,1314,2,9
3266,1967,1314,1,10
3267,1967,1314,2,14
3268,1967,1314,1,15
3269,1967,1314,1,17
3270,1967,1315,2,17
3271,1967,1316,2,2
3272,1967,1316,2,10
3273,1967,1316,1,14
3274,1967,1316,2,15
3275,1967,1317,2,1
3276,1967,1317,2,3
3277,1967,1317,2,4
3278,1967,1317,2,6
3279,1967,1317,2,7
3280,1967,1317,1,9
3281,1967,1317,2,17
3282,1967,1318,2,8
3283,1967,1319,2,13
3284,1967,1320,2,5
3285,1967,1320,2,8
3286,1967,1321,2,3
3287,1967,1322,2,4
3288,1967,1322,2,5
3289,1967,1322,2,8
3290,1967,1322,1,12
3291,1967,1322,2,13
3292,1967,1322,2,15
3293,1967,1323,2,16
3294,1967,1324,2,17
3295,1967,1325,2,17
3296,1967,1326,2,12
3297,1967,1327,2,3
3298,1968,1328,2,5
3299,1968,1328,2,9
3300,1968,1328,1,16
3301,1968,1328,2,17
3302,1968,1329,1,10
3303,1968,1329,2,15
3304,1968,1330,1,1
3305,1968,1331,2,13
3306,1968,1332,2,2
3307,1968,1332,2,4
3308,1968,1332,2,17
3309,1968,1333,2,12
3310,1968,1333,2,15
3311,1968,1334,2,13
3312,1968,1335,1,3
3313,1968,1335,2,4
3314,1968,1335,2,6
3315,1968,1335,2,7
3316,1968,1335,2,10
3317,1968,1335,2,12
3318,1968,1335,2,13
3319,1968,1335,2,15
3320,1968,1336,2,17
3321,1968,1337,2,7
3322,1968,1337,2,16
3323,1968,1338,2,3
3324,1968,1339,2,1
3325,1968,1339,2,2
3326,1968,1339,1,5
3327,1968,1339,1,6
3328,1968,1339,2,7
3329,1968,1339,2,8
3330,1968,1339,1,9
3331,1968,1339,2,10
3332,1968,1339,1,12
3333,1968,1339,1,15
3334,1968,1339,2,17
3335,1968,1340,2,8
3336,1968,1340,2,12
3337,1968,1341,2,3
3338,1968,1341,2,4
3339,1968,1341,2,6
3340,1968,1341,2,17
3341,1968,1342,2,6
3342,1968,1342,1,7
3343,1968,1342,1,8
3344,1968,1342,2,9
3345,1968,1343,1,4
3346,1968,1343,2,17
3347,1968,1344,2,2
3348,1968,1344,2,5
3349,1968,1344,2,7
3350,1968,1344,2,8
3351,1968,1344,2,12
3352,1968,1344,2,13
3353,1968,1344,2,15
3354,1968,1345,2,9
3355,1968,1345,2,17
3356,1968,1346,2,1
3357,1968,1347,2,12
3358,1968,1348,2,1
3359,1968,1348,2,4
3360,1968,1349,2,1
3361,1968,1349,1,3
3362,1968,1349,2,6
3363,1968,1349,2,8
3364,1968,1349,2,9
3365,1968,1349,1,12
3366,1968,1349,1,17
3367,1968,1350,2,10
3368,1968,1350,2,17
3369,1968,1351,2,2
3370,1968,1351,1,17
3371,1968,1352,2,5
3372,1968,1352,2,12
3373,1968,1353,1,2
3374,1968,1353,2,3
3375,1968,1354,2,12
3376,1968,1354,1,13
3377,1968,1355,2,12
3378,1968,1356,2,5
3379,1968,1357,2,10
3380,1969,1358,2,9
3381,1969,1359,2,1
3382,1969,1359,2,2
