"","Year","Nominee","actor in a leading role","actor in a supporting role","actress in a leading role","actress in a supporting role","art direction","best picture","cinematography","costume design","directing","film editing","makeup","music (score)","music (song)","sound editing","sound mixing","visual effects","writing","writing (adapted screenplay)","writing (original screenplay)"
"246","1940","Rhythm on the River","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"247","1940","Second Chorus","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"248","1940","Spring Parade","0","0","0","0","0","0","2","0","0","0","0","2","2","0","2","0","0","0","0"
"249","1940","Strike Up the Band","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0"
"250","1940","The Blue Bird","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"251","1940","The Boys from Syracuse","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"252","1940","The Dark Command","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"253","1940","The Fight for Life","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"254","1940","The Grapes of Wrath","2","0","0","1","0","2","0","0","1","2","0","0","0","0","2","0","2","0","0"
"255","1940","The Great Dictator","2","2","0","0","0","2","0","0","0","0","0","2","0","0","0","0","2","0","0"
"256","1940","The Great McGinty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"257","1940","The House of the Seven Gables","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"258","1940","The Howards of Virginia","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"259","1940","The Letter","0","2","2","0","0","2","2","0","2","2","0","2","0","0","0","0","0","0","0"
"260","1940","The Long Voyage Home","0","0","0","0","0","2","2","0","0","2","0","2","0","0","0","0","2","0","0"
"261","1940","The Mark of Zorro","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"262","1940","The Philadelphia Story","1","0","2","2","0","2","0","0","2","0","0","0","0","0","0","0","1","0","0"
"263","1940","The Sea Hawk","0","0","0","0","2","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"264","1940","The Thief of Bagdad","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0"
"265","1940","The Westerner","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"266","1940","They Knew What They Wanted","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","1940","Tin Pan Alley","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"268","1940","Too Many Husbands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"269","1940","Waterloo Bridge","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0"
"270","1940","You'll Find Out","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"271","1941","All-American Co-Ed","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"272","1941","All That Money Can Buy","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"273","1941","Aloma of the South Seas","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"274","1941","Appointment for Love","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"275","1941","Back Street","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"276","1941","Ball of Fire","0","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0","2","0","0"
"277","1941","Billy the Kid","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"278","1941","Birth of the Blues","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"279","1941","Blood and Sand","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"280","1941","Blossoms in the Dust","0","0","2","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"281","1941","Blues in the Night","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"282","1941","Buck Privates","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"283","1941","Cheers for Miss Bishop","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"284","1941","Citizen Kane","2","0","0","0","2","2","2","0","2","2","0","2","0","0","2","0","1","0","0"
"285","1941","Dive Bomber","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"286","1941","Dr. Jekyll and Mr. Hyde","0","0","0","0","0","0","2","0","0","2","0","2","0","0","0","0","0","0","0"
"287","1941","Dumbo","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"288","1941","Here Comes Mr. Jordan","2","2","0","0","0","2","2","0","2","0","0","0","0","0","0","0","1","0","0"
"289","1941","Hold Back the Dawn","0","0","2","0","2","2","2","0","0","0","0","2","0","0","0","0","2","0","0"
"290","1941","How Green Was My Valley","0","1","0","2","1","1","1","0","1","2","0","2","0","0","2","0","2","0","0"
"291","1941","Ice-Capades","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"292","1941","King of the Zombies","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"293","1941","Ladies in Retirement","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"294","1941","Lady Be Good","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"295","1941","Las Vegas Nights","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"296","1941","Louisiana Purchase","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"297","1941","Lydia","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"298","1941","Meet John Doe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"299","1941","Mercy Island","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"300","1941","Night Train","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"301","1941","One Foot in Heaven","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","1941","Penny Serenade","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","1941","Ridin' on a Rainbow","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"304","1941","Sergeant York","1","2","0","2","2","2","2","0","2","1","0","2","0","0","2","0","2","0","0"
"305","1941","Skylark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"306","1941","So Ends Our Night","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"307","1941","Sun Valley Serenade","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","0","0","0","0"
"308","1941","Sundown","0","0","0","0","2","0","2","0","0","0","0","2","0","0","0","0","0","0","0"
"309","1941","Sunny","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"310","1941","Suspicion","0","0","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0"
"311","1941","Tall, Dark and Handsome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"312","1941","Tanks a Million","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"313","1941","That Hamilton Woman","0","0","0","0","2","0","2","0","0","0","0","0","0","0","1","0","0","0","0"
"314","1941","That Uncertain Feeling","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"315","1941","The Chocolate Soldier","0","0","0","0","0","0","2","0","0","0","0","2","0","0","2","0","0","0","0"
"316","1941","The Devil and Miss Jones","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"317","1941","The Devil Pays Off","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"318","1941","The Flame of New Orleans","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","1941","The Great Lie","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","1941","The Lady Eve","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"321","1941","The Little Foxes","0","0","2","2","2","2","0","0","2","2","0","2","0","0","0","0","2","0","0"
"322","1941","The Maltese Falcon","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0"
"323","1941","The Men in Her Life","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"324","1941","The Son of Monte Cristo","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","1941","The Strawberry Blonde","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"326","1941","This Woman Is Mine","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"327","1941","Tom, Dick and Harry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"328","1941","Topper Returns","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"329","1941","When Ladies Meet","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","1941","You'll Never Get Rich","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"331","1942","Always in My Heart","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"332","1942","Arabian Nights","0","0","0","0","2","0","2","0","0","0","0","2","0","0","2","0","0","0","0"
"333","1942","Babes on Broadway","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"334","1942","Bambi","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","0","0"
"335","1942","Captains of the Clouds","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"336","1942","Flying Tigers","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"337","1942","Flying with Music","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"338","1942","For Me and My Gal","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"339","1942","Friendly Enemies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"340","1942","George Washington Slept Here","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","1942","Hellzapoppin'","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"342","1942","Holiday Inn","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","2","0","0"
"343","1942","I Married a Witch","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"344","1942","It Started with Eve","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"345","1942","Joan of Paris","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"346","1942","Johnny Doughboy","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"347","1942","Johnny Eager","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","1942","Jungle Book","0","0","0","0","2","0","2","0","0","0","0","2","0","0","0","0","0","0","0"
"349","1942","Kings Row","0","0","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0"
"350","1942","Klondike Fury","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"351","1942","Moontide","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"352","1942","Mrs. Miniver","2","2","1","1","0","1","1","0","1","2","0","0","0","0","2","0","1","0","0"
"353","1942","My Gal Sal","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"354","1942","My Sister Eileen","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","1942","Now, Voyager","0","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"356","1942","Once upon a Honeymoon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"357","1942","One of Our Aircraft Is Missing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"358","1942","Orchestra Wives","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"359","1942","Random Harvest","2","0","0","2","2","2","0","0","2","0","0","2","0","0","0","0","2","0","0"
"360","1942","Reap the Wild Wind","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"361","1942","Road to Morocco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0"
"362","1942","Silver Queen","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"363","1942","Take a Letter, Darling","0","0","0","0","2","0","2","0","0","0","0","2","0","0","0","0","0","0","0"
"364","1942","Ten Gentlemen from West Point","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"365","1942","The Black Swan","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0"
"366","1942","The Corsican Brothers","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"367","1942","The Gold Rush","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"368","1942","The Invaders","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0"
"369","1942","The Magnificent Ambersons","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"370","1942","The Mayor of 44th Street","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"371","1942","The Pied Piper","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"372","1942","The Pride of the Yankees","2","0","2","0","2","2","2","0","0","1","0","2","0","0","2","0","2","0","0"
"373","1942","The Shanghai Gesture","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"374","1942","The Spoilers","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","1942","The Talk of the Town","0","0","0","0","2","2","2","0","0","2","0","2","0","0","0","0","2","0","0"
"376","1942","The War against Mrs. Hadley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"377","1942","This above All","0","0","0","0","1","0","2","0","0","2","0","0","0","0","2","0","0","0","0"
"378","1942","To Be or Not to Be","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"379","1942","To the Shores of Tripoli","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"380","1942","Tortilla Flat","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","1942","Wake Island","0","2","0","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"382","1942","Woman of the Year","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"383","1942","Yankee Doodle Dandy","1","2","0","0","0","2","0","0","2","2","0","1","0","0","1","0","2","0","0"
"384","1942","You Were Never Lovelier","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","0","0"
"385","1942","Youth on Parade","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"386","1943","Action in the North Atlantic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"387","1943","Air Force","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","2","0","0"
"388","1943","Cabin in the Sky","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"389","1943","Casablanca","2","2","0","0","0","1","2","0","1","2","0","2","0","0","0","0","1","0","0"
"390","1943","Commandos Strike at Dawn","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"391","1943","Coney Island","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"392","1943","Corvette K-225","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"393","1943","Destination Tokyo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"394","1943","Five Graves to Cairo","0","0","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"395","1943","Flight for Freedom","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","1943","For Whom the Bell Tolls","2","2","2","1","2","2","2","0","0","2","0","2","0","0","0","0","0","0","0"
"397","1943","Hangmen Also Die","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"398","1943","Heaven Can Wait","0","0","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0"
"399","1943","Hello, Frisco, Hello","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0"
"400","1943","Hers to Hold","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"401","1943","Hi Diddle Diddle","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"402","1943","Hit Parade of 1943","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"403","1943","Holy Matrimony","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"404","1943","In Old Oklahoma","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"405","1943","In Which We Serve","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0"
"406","1943","Johnny Come Lately","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"407","1943","Lady of Burlesque","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"408","1943","Lassie Come Home","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"409","1943","Madame Curie","2","0","2","0","2","2","2","0","0","0","0","2","0","0","2","0","0","0","0"
"410","1943","Mission to Moscow","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","1943","Phantom of the Opera","0","0","0","0","1","0","1","0","0","0","0","2","0","0","2","0","0","0","0"
"412","1943","Princess O'Rourke","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"413","1943","Riding High","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"414","1943","Sahara","0","2","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0"
"415","1943","Saludos Amigos","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","0","0"
